dataset,config,policy_mode,selectivity,query_id,k,post_filter_recall,candidate_reference_recall,full_authorized_recall,post_filter_underfill,candidate_vs_full_overlap,post_filter_vs_full_overlap,reference_scope,full_base,visible_count,visible_ratio,dim,num_base
gist1m,zk-opt,clustered_acl,0.25,145,1,0.0,0.0,0.0,1.0,1.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,145,10,0.0,0.0,0.0,1.0,0.1,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,145,100,0.0,0.0,0.0,1.0,0.1,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,152,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,152,10,0.0,0.0,0.0,1.0,0.3,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,152,100,0.0,0.0,0.0,1.0,0.1,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,230,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,230,10,0.0,0.0,0.0,1.0,0.1,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,230,100,0.0,0.0,0.0,1.0,0.09,0.09,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,583,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,583,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,583,100,0.0,0.0,0.0,1.0,0.1,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,945,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,945,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.25,945,100,0.0,0.0,0.0,1.0,0.09,0.09,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,clustered_acl,0.5,118,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,118,10,0.0,1.0,1.0,1.0,0.3,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,118,100,1.0,1.0,1.0,1.0,0.24,0.24,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,164,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,164,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,164,100,1.0,1.0,1.0,1.0,0.11,0.11,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,474,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,474,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,474,100,1.0,1.0,1.0,1.0,0.16,0.16,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,827,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,827,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,827,100,1.0,1.0,1.0,1.0,0.12,0.12,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,871,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,871,10,0.0,1.0,1.0,1.0,0.2,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,871,100,1.0,1.0,1.0,1.0,0.13,0.13,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,158,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,158,10,0.0,0.0,1.0,1.0,0.2,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,158,100,1.0,1.0,1.0,1.0,0.13,0.13,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,345,1,0.0,0.0,0.0,1.0,1.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,345,10,0.0,0.0,0.0,1.0,0.4,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,345,100,0.0,0.0,0.0,1.0,0.15,0.15,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,652,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,652,10,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,652,100,1.0,1.0,1.0,1.0,0.12,0.12,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,678,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,678,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,678,100,0.0,0.0,0.0,1.0,0.03,0.03,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,681,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,681,10,0.0,0.0,0.0,1.0,0.2,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.5,681,100,0.0,0.0,0.0,1.0,0.11,0.11,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,clustered_acl,0.75,65,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,65,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,65,100,1.0,1.0,1.0,1.0,0.14,0.14,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,199,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,199,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,199,100,1.0,1.0,1.0,1.0,0.07,0.07,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,236,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,236,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,236,100,1.0,1.0,1.0,1.0,0.1,0.1,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,574,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,574,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,574,100,1.0,1.0,1.0,1.0,0.11,0.11,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,617,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,617,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,617,100,1.0,1.0,1.0,1.0,0.12,0.12,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,218,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,218,10,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,218,100,0.0,0.0,1.0,1.0,0.05,0.05,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,446,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,446,10,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,446,100,0.0,0.0,0.0,1.0,0.07,0.07,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,551,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,551,10,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,551,100,1.0,1.0,1.0,1.0,0.1,0.1,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,596,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,596,10,0.0,0.0,1.0,0.0,0.1,0.1,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,596,100,0.0,0.0,1.0,1.0,0.1,0.1,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,706,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,706,10,0.0,0.0,1.0,0.0,0.2,0.2,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,706,100,1.0,1.0,1.0,1.0,0.12,0.12,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,104,1,0.0,1.0,1.0,1.0,1.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,104,10,1.0,1.0,1.0,1.0,0.2,0.2,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,104,100,1.0,1.0,1.0,1.0,0.08,0.08,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,470,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,470,10,0.0,0.0,1.0,1.0,0.1,0.1,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,470,100,0.0,0.0,1.0,1.0,0.12,0.12,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,491,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,491,10,0.0,0.0,0.0,1.0,0.2,0.1,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,491,100,0.0,0.0,0.0,1.0,0.13,0.13,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,730,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,730,10,0.0,0.0,1.0,1.0,0.2,0.2,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,730,100,0.0,0.0,1.0,1.0,0.18,0.18,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,827,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,827,10,0.0,0.0,1.0,1.0,0.1,0.1,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,clustered_acl,0.75,827,100,1.0,1.0,1.0,1.0,0.12,0.12,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,skewed_acl,0.1,47,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,47,10,0.0,1.0,1.0,1.0,0.6,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,47,100,1.0,1.0,1.0,1.0,0.11,0.11,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,50,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,50,10,0.0,1.0,1.0,1.0,0.3,0.1,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,50,100,1.0,1.0,1.0,1.0,0.1,0.1,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,120,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,120,10,0.0,1.0,1.0,1.0,0.4,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,120,100,1.0,1.0,1.0,1.0,0.11,0.11,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,622,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,622,10,0.0,1.0,1.0,1.0,0.4,0.1,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,622,100,1.0,1.0,1.0,1.0,0.06,0.06,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,861,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,861,10,0.0,1.0,1.0,1.0,0.4,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,861,100,1.0,1.0,1.0,1.0,0.05,0.05,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,208,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,208,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,208,100,0.0,0.0,0.0,1.0,0.02,0.02,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,379,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,379,10,0.0,0.0,0.0,1.0,0.1,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,379,100,0.0,0.0,0.0,1.0,0.08,0.08,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,467,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,467,10,0.0,0.0,0.0,1.0,0.1,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,467,100,0.0,0.0,0.0,1.0,0.02,0.02,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,563,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,563,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,563,100,0.0,0.0,0.0,1.0,0.03,0.03,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,806,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,806,10,0.0,0.0,0.0,1.0,0.2,0.1,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.1,806,100,0.0,0.0,0.0,1.0,0.05,0.05,full_base_calibration,True,100000,0.1,960,1000000
gist1m,zk-opt,skewed_acl,0.25,83,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,83,10,0.0,1.0,1.0,1.0,0.2,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,83,100,1.0,1.0,1.0,1.0,0.08,0.08,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,122,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,122,10,0.0,1.0,1.0,1.0,0.2,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,122,100,1.0,1.0,1.0,1.0,0.1,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,205,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,205,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,205,100,1.0,1.0,1.0,1.0,0.14,0.14,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,349,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,349,10,0.0,1.0,1.0,1.0,0.5,0.3,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,349,100,1.0,1.0,1.0,1.0,0.16,0.16,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,641,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,641,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,641,100,1.0,1.0,1.0,1.0,0.14,0.14,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,529,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,529,10,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,529,100,0.0,0.0,1.0,1.0,0.02,0.02,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,537,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,537,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,537,100,0.0,0.0,0.0,1.0,0.04,0.04,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,815,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,815,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,815,100,0.0,0.0,0.0,1.0,0.05,0.05,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,985,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,985,10,0.0,0.0,0.0,1.0,0.1,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,985,100,0.0,0.0,0.0,1.0,0.03,0.03,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,989,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,989,10,0.0,0.0,0.0,1.0,0.4,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.25,989,100,0.0,0.0,0.0,1.0,0.15,0.15,full_base_calibration,True,250000,0.25,960,1000000
gist1m,zk-opt,skewed_acl,0.5,65,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,65,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,65,100,1.0,1.0,1.0,1.0,0.13,0.13,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,114,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,114,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,114,100,1.0,1.0,1.0,1.0,0.04,0.04,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,236,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,236,10,0.0,1.0,1.0,1.0,0.2,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,236,100,1.0,1.0,1.0,1.0,0.08,0.08,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,673,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,673,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,673,100,1.0,1.0,1.0,1.0,0.09,0.09,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,689,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,689,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,689,100,1.0,1.0,1.0,1.0,0.2,0.2,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,209,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,209,10,0.0,0.0,0.0,1.0,0.2,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,209,100,0.0,0.0,0.0,1.0,0.13,0.13,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,253,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,253,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,253,100,0.0,0.0,0.0,1.0,0.04,0.04,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,382,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,382,10,0.0,0.0,0.0,1.0,0.1,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,382,100,0.0,0.0,0.0,1.0,0.06,0.06,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,754,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,754,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,754,100,0.0,0.0,0.0,1.0,0.11,0.11,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,768,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,768,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.5,768,100,0.0,0.0,0.0,1.0,0.11,0.11,full_base_calibration,True,500000,0.5,960,1000000
gist1m,zk-opt,skewed_acl,0.75,65,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,skewed_acl,0.75,65,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,skewed_acl,0.75,65,100,1.0,1.0,1.0,1.0,0.16,0.16,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,skewed_acl,0.75,114,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,skewed_acl,0.75,114,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,skewed_acl,0.75,114,100,1.0,1.0,1.0,1.0,0.06,0.06,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,skewed_acl,0.75,122,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,skewed_acl,0.75,122,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,skewed_acl,0.75,122,100,1.0,1.0,1.0,1.0,0.29,0.29,full_base_calibration,True,750000,0.75,960,1000000
gist1m,zk-opt,skewed_acl,0.75,641,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
