case_id,workload_model,physical_layout,num_objects,num_roles,num_signatures,query_role,merged_k,seed,n_lists,slot_per_list,N_slots,N_valid,N_vis,N_invis,effective_selectivity,total_memberships,stored_entries_norm,region_count,pure_visible_regions,pure_invisible_regions,impure_regions,pure_visible_region_ratio,pure_invisible_region_ratio,impure_region_ratio,pure_visible_valid_ratio,pure_invisible_valid_ratio,impure_valid_ratio,N_dist_masked,N_dist_plan,N_dist_ideal,dist_reduction_plan,dist_reduction_ideal,estimated_cost_masked,estimated_cost_plan,estimated_cost_ideal,estimated_region_cost,estimated_visibility_cost,estimated_distance_cost,estimated_mask_topk_cost,SA_commit,PA_plan,PA_ideal,plan_vs_masked_cost,ideal_vs_masked_cost,planned_equals_masked,validation_passed
merged_k_r15_mk8_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,15,8,0,64,64,4096,4096,3454,642,0.843262,25802,1.000000,8,3,4,1,0.375000,0.500000,0.125000,0.835205,0.120605,0.044189,4096,3602,3454,0.120605,0.156738,61440,40877,50287,37,543,36020,4277,1.046875,1.057729,1.301221,0.665316,0.818473,true,true
merged_k_r15_mk8_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,15,8,1,64,64,4096,4096,1171,2925,0.285889,17399,1.000000,8,2,5,1,0.250000,0.625000,0.125000,0.277344,0.697021,0.025635,4096,1241,1171,0.697021,0.714111,61440,16963,25174,37,315,12410,4201,1.046875,1.072521,1.591679,0.276090,0.409733,true,true
merged_k_r15_mk8_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,15,8,2,64,64,4096,4096,734,3362,0.179199,10907,1.000000,8,2,5,1,0.250000,0.625000,0.125000,0.178467,0.792969,0.028564,4096,848,734,0.792969,0.820801,61440,13081,20367,37,351,8480,4213,1.046875,1.142845,1.779399,0.212907,0.331494,true,true
merged_k_r15_mk8_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,15,8,3,64,64,4096,4096,963,3133,0.235107,18908,1.000000,8,2,5,1,0.250000,0.625000,0.125000,0.208740,0.751953,0.039307,4096,1016,963,0.751953,0.764893,61440,14937,22886,37,483,10160,4257,1.046875,1.087434,1.666133,0.243115,0.372493,true,true
merged_k_r15_mk8_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,15,8,4,64,64,4096,4096,850,3246,0.207520,18837,1.000000,8,3,4,1,0.375000,0.500000,0.125000,0.202393,0.781982,0.015625,4096,893,850,0.781982,0.792480,61440,13319,21643,37,192,8930,4160,1.046875,1.056560,1.716881,0.216781,0.352262,true,true
merged_k_r0_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,16,0,64,64,4096,4096,2095,2001,0.511475,25802,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2095,0.000000,0.488525,61440,61448,35338,8,12288,40960,8192,1.023438,2.452427,1.410361,1.000130,0.575163,true,true
merged_k_r0_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,16,1,64,64,4096,4096,1559,2537,0.380615,17399,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,1559,0.000000,0.619385,61440,61448,29442,8,12288,40960,8192,1.023438,3.119821,1.494821,1.000130,0.479199,true,true
merged_k_r0_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,16,2,64,64,4096,4096,388,3708,0.094727,10907,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,388,0.000000,0.905273,61440,61448,16561,8,12288,40960,8192,1.023438,7.694465,2.073754,1.000130,0.269548,true,true
merged_k_r0_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,16,3,64,64,4096,4096,1264,2832,0.308594,18908,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,1264,0.000000,0.691406,61440,61448,26197,8,12288,40960,8192,1.023438,3.669414,1.564374,1.000130,0.426383,true,true
merged_k_r0_mk16_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,16,4,64,64,4096,4096,879,3217,0.214600,18837,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,879,0.000000,0.785400,61440,61448,21962,8,12288,40960,8192,1.023438,4.764888,1.703009,1.000130,0.357454,true,true
merged_k_r1_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,16,0,64,64,4096,4096,1729,2367,0.422119,25802,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,1729,0.000000,0.577881,61440,61448,31312,8,12288,40960,8192,1.023438,2.871939,1.463451,1.000130,0.509635,true,true
merged_k_r1_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,16,1,64,64,4096,4096,2460,1636,0.600586,17399,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2460,0.000000,0.399414,61440,61448,39353,8,12288,40960,8192,1.023438,2.140598,1.370898,1.000130,0.640511,true,true
merged_k_r1_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,16,2,64,64,4096,4096,441,3655,0.107666,10907,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,441,0.000000,0.892334,61440,61448,17144,8,12288,40960,8192,1.023438,7.215594,2.013152,1.000130,0.279036,true,true
merged_k_r1_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,16,3,64,64,4096,4096,355,3741,0.086670,18908,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,355,0.000000,0.913330,61440,61448,16198,8,12288,40960,8192,1.023438,8.026123,2.115726,1.000130,0.263639,true,true
merged_k_r1_mk16_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,16,4,64,64,4096,4096,2524,1572,0.616211,18837,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2524,0.000000,0.383789,61440,61448,40057,8,12288,40960,8192,1.023438,2.093914,1.364990,1.000130,0.651969,true,true
merged_k_r2_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,2,16,0,64,64,4096,4096,975,3121,0.238037,25802,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,975,0.000000,0.761963,61440,61448,23018,8,12288,40960,8192,1.023438,4.434758,1.661230,1.000130,0.374642,true,true
merged_k_r2_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,2,16,1,64,64,4096,4096,1873,2223,0.457275,17399,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,1873,0.000000,0.542725,61440,61448,32896,8,12288,40960,8192,1.023438,2.690839,1.440532,1.000130,0.535417,true,true
merged_k_r2_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,2,16,2,64,64,4096,4096,2309,1787,0.563721,10907,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2309,0.000000,0.436279,61440,61448,37692,8,12288,40960,8192,1.023438,2.259450,1.385939,1.000130,0.613477,true,true
merged_k_r2_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,2,16,3,64,64,4096,4096,651,3445,0.158936,18908,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,651,0.000000,0.841064,61440,61448,19454,8,12288,40960,8192,1.023438,5.788244,1.832517,1.000130,0.316634,true,true
merged_k_r2_mk16_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,2,16,4,64,64,4096,4096,828,3268,0.202148,18837,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,828,0.000000,0.797852,61440,61448,21401,8,12288,40960,8192,1.023438,4.961085,1.727838,1.000130,0.348324,true,true
merged_k_r3_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,3,16,0,64,64,4096,4096,1073,3023,0.261963,25802,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,1073,0.000000,0.738037,61440,61448,24096,8,12288,40960,8192,1.023438,4.141817,1.624157,1.000130,0.392188,true,true
merged_k_r3_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,3,16,1,64,64,4096,4096,1131,2965,0.276123,17399,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,1131,0.000000,0.723877,61440,61448,24734,8,12288,40960,8192,1.023438,3.985989,1.604437,1.000130,0.402572,true,true
merged_k_r3_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,3,16,2,64,64,4096,4096,228,3868,0.055664,10907,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,228,0.000000,0.944336,61440,61448,14801,8,12288,40960,8192,1.023438,9.622299,2.317726,1.000130,0.240902,true,true
merged_k_r3_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,3,16,3,64,64,4096,4096,700,3396,0.170898,18908,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,700,0.000000,0.829102,61440,61448,19993,8,12288,40960,8192,1.023438,5.532865,1.800198,1.000130,0.325407,true,true
merged_k_r3_mk16_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,3,16,4,64,64,4096,4096,562,3534,0.137207,18837,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,562,0.000000,0.862793,61440,61448,18475,8,12288,40960,8192,1.023438,6.317911,1.899548,1.000130,0.300700,true,true
merged_k_r4_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,4,16,0,64,64,4096,4096,2886,1210,0.704590,25802,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2886,0.000000,0.295410,61440,61448,44039,8,12288,40960,8192,1.023438,1.863981,1.335892,1.000130,0.716781,true,true
merged_k_r4_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,4,16,1,64,64,4096,4096,2246,1850,0.548340,17399,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2246,0.000000,0.451660,61440,61448,36999,8,12288,40960,8192,1.023438,2.313032,1.392720,1.000130,0.602197,true,true
merged_k_r4_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,4,16,2,64,64,4096,4096,583,3513,0.142334,10907,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,583,0.000000,0.857666,61440,61448,18706,8,12288,40960,8192,1.023438,6.184380,1.882649,1.000130,0.304460,true,true
merged_k_r4_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,4,16,3,64,64,4096,4096,2226,1870,0.543457,18908,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2226,0.000000,0.456543,61440,61448,36779,8,12288,40960,8192,1.023438,2.330577,1.394940,1.000130,0.598617,true,true
merged_k_r4_mk16_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,4,16,4,64,64,4096,4096,1300,2796,0.317383,18837,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,1300,0.000000,0.682617,61440,61448,26593,8,12288,40960,8192,1.023438,3.592190,1.554601,1.000130,0.432829,true,true
merged_k_r5_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,16,0,64,64,4096,4096,582,3514,0.142090,25802,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,582,0.000000,0.857910,61440,61448,18695,8,12288,40960,8192,1.023438,6.190611,1.883437,1.000130,0.304281,true,true
merged_k_r5_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,16,1,64,64,4096,4096,459,3637,0.112061,17399,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,459,0.000000,0.887939,61440,61448,17342,8,12288,40960,8192,1.023438,7.066237,1.994250,1.000130,0.282259,true,true
merged_k_r5_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,16,2,64,64,4096,4096,636,3460,0.155273,10907,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,636,0.000000,0.844727,61440,61448,19289,8,12288,40960,8192,1.023438,5.871202,1.843015,1.000130,0.313949,true,true
merged_k_r5_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,16,3,64,64,4096,4096,2052,2044,0.500977,18908,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2052,0.000000,0.499023,61440,61448,34865,8,12288,40960,8192,1.023438,2.495249,1.415780,1.000130,0.567464,true,true
merged_k_r5_mk16_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,16,4,64,64,4096,4096,371,3725,0.090576,18837,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,371,0.000000,0.909424,61440,61448,16374,8,12288,40960,8192,1.023438,7.861822,2.094933,1.000130,0.266504,true,true
merged_k_r6_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,16,0,64,64,4096,4096,2054,2042,0.501465,25802,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2054,0.000000,0.498535,61440,61448,34887,8,12288,40960,8192,1.023438,2.493224,1.415524,1.000130,0.567822,true,true
merged_k_r6_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,16,1,64,64,4096,4096,772,3324,0.188477,17399,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,772,0.000000,0.811523,61440,61448,20785,8,12288,40960,8192,1.023438,5.196009,1.757568,1.000130,0.338298,true,true
merged_k_r6_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,16,2,64,64,4096,4096,248,3848,0.060547,10907,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,248,0.000000,0.939453,61440,61448,15021,8,12288,40960,8192,1.023438,9.330094,2.280747,1.000130,0.244482,true,true
merged_k_r6_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,16,3,64,64,4096,4096,320,3776,0.078125,18908,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,320,0.000000,0.921875,61440,61448,15813,8,12288,40960,8192,1.023438,8.410621,2.164385,1.000130,0.257373,true,true
merged_k_r6_mk16_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,16,4,64,64,4096,4096,2775,1321,0.677490,18837,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2775,0.000000,0.322510,61440,61448,42818,8,12288,40960,8192,1.023438,1.928930,1.344111,1.000130,0.696908,true,true
merged_k_r7_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,16,0,64,64,4096,4096,2322,1774,0.566895,25802,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2322,0.000000,0.433105,61440,61448,37835,8,12288,40960,8192,1.023438,2.248701,1.384579,1.000130,0.615804,true,true
merged_k_r7_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,16,1,64,64,4096,4096,1224,2872,0.298828,17399,1.000000,4,0,1,3,0.000000,0.250000,0.750000,0.000000,0.502441,0.497559,4096,2038,1224,0.502441,0.701172,61440,32639,25757,11,6114,20380,6134,1.023438,1.996758,1.575737,0.531234,0.419222,true,true
merged_k_r7_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,16,2,64,64,4096,4096,691,3405,0.168701,10907,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,691,0.000000,0.831299,61440,61448,19894,8,12288,40960,8192,1.023438,5.578068,1.805919,1.000130,0.323796,true,true
merged_k_r7_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,16,3,64,64,4096,4096,2577,1519,0.629150,18908,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2577,0.000000,0.370850,61440,61448,40640,8,12288,40960,8192,1.023438,2.056768,1.360289,1.000130,0.661458,true,true
merged_k_r7_mk16_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,16,4,64,64,4096,4096,222,3874,0.054199,18837,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,222,0.000000,0.945801,61440,61448,14735,8,12288,40960,8192,1.023438,9.713563,2.329276,1.000130,0.239827,true,true
merged_k_r8_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,16,0,64,64,4096,4096,3043,1053,0.742920,25802,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,3043,0.000000,0.257080,61440,61448,45766,8,12288,40960,8192,1.023438,1.779245,1.325168,1.000130,0.744889,true,true
merged_k_r8_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,16,1,64,64,4096,4096,444,3652,0.108398,17399,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,444,0.000000,0.891602,61440,61448,17177,8,12288,40960,8192,1.023438,7.190264,2.009946,1.000130,0.279574,true,true
merged_k_r8_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,16,2,64,64,4096,4096,601,3495,0.146729,10907,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,601,0.000000,0.853271,61440,61448,18904,8,12288,40960,8192,1.023438,6.074338,1.868723,1.000130,0.307682,true,true
merged_k_r8_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,16,3,64,64,4096,4096,771,3325,0.188232,18908,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,771,0.000000,0.811768,61440,61448,20774,8,12288,40960,8192,1.023438,5.200406,1.758125,1.000130,0.338118,true,true
merged_k_r8_mk16_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,16,4,64,64,4096,4096,1201,2895,0.293213,18837,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,1201,0.000000,0.706787,61440,61448,25504,8,12288,40960,8192,1.023438,3.812857,1.582527,1.000130,0.415104,true,true
merged_k_r9_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,9,16,0,64,64,4096,4096,902,3194,0.220215,25802,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,902,0.000000,0.779785,61440,61448,22215,8,12288,40960,8192,1.023438,4.681396,1.692442,1.000130,0.361572,true,true
merged_k_r9_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,9,16,1,64,64,4096,4096,513,3583,0.125244,17399,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,513,0.000000,0.874756,61440,61448,17936,8,12288,40960,8192,1.023438,6.653097,1.941966,1.000130,0.291927,true,true
merged_k_r9_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,9,16,2,64,64,4096,4096,700,3396,0.170898,10907,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,700,0.000000,0.829102,61440,61448,19993,8,12288,40960,8192,1.023438,5.532865,1.800198,1.000130,0.325407,true,true
merged_k_r9_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,9,16,3,64,64,4096,4096,2710,1386,0.661621,18908,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2710,0.000000,0.338379,61440,61448,42103,8,12288,40960,8192,1.023438,1.969109,1.349196,1.000130,0.685270,true,true
merged_k_r9_mk16_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,9,16,4,64,64,4096,4096,2204,1892,0.538086,18837,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2204,0.000000,0.461914,61440,61448,36537,8,12288,40960,8192,1.023438,2.350187,1.397422,1.000130,0.594678,true,true
merged_k_r10_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,10,16,0,64,64,4096,4096,184,3912,0.044922,25802,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,184,0.000000,0.955078,61440,61448,14317,8,12288,40960,8192,1.023438,10.334342,2.407837,1.000130,0.233024,true,true
merged_k_r10_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,10,16,1,64,64,4096,4096,849,3247,0.207275,17399,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,849,0.000000,0.792725,61440,61448,21632,8,12288,40960,8192,1.023438,4.878374,1.717371,1.000130,0.352083,true,true
merged_k_r10_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,10,16,2,64,64,4096,4096,347,3749,0.084717,10907,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,347,0.000000,0.915283,61440,61448,16110,8,12288,40960,8192,1.023438,8.110876,2.126452,1.000130,0.262207,true,true
merged_k_r10_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,10,16,3,64,64,4096,4096,659,3437,0.160889,18908,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,659,0.000000,0.839111,61440,61448,19542,8,12288,40960,8192,1.023438,5.744951,1.827038,1.000130,0.318066,true,true
merged_k_r10_mk16_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,10,16,4,64,64,4096,4096,409,3687,0.099854,18837,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,409,0.000000,0.900146,61440,61448,16792,8,12288,40960,8192,1.023438,7.497316,2.048804,1.000130,0.273307,true,true
merged_k_r11_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,11,16,0,64,64,4096,4096,1067,3029,0.260498,25802,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,1067,0.000000,0.739502,61440,61448,24030,8,12288,40960,8192,1.023438,4.158636,1.626286,1.000130,0.391113,true,true
merged_k_r11_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,11,16,1,64,64,4096,4096,272,3824,0.066406,17399,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,272,0.000000,0.933594,61440,61448,15285,8,12288,40960,8192,1.023438,9.002051,2.239232,1.000130,0.248779,true,true
merged_k_r11_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,11,16,2,64,64,4096,4096,1044,3052,0.254883,10907,1.000000,4,0,1,3,0.000000,0.250000,0.750000,0.000000,0.534668,0.465332,4096,1906,1044,0.534668,0.745117,61440,30791,23777,11,5718,19060,6002,1.023438,2.116802,1.634607,0.501156,0.386995,true,true
merged_k_r11_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,11,16,3,64,64,4096,4096,583,3513,0.142334,18908,1.000000,4,0,0,4,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,583,0.000000,0.857666,61440,61448,18706,8,12288,40960,8192,1.023438,6.184380,1.882649,1.000130,0.304460,true,true
merged_k_r11_mk16_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,11,16,4,64,64,4096,4096,2210,1886,0.539551,18837,1.000000,4,0,1,3,0.000000,0.250000,0.750000,0.000000,0.150146,0.849854,4096,3481,2210,0.150146,0.460449,61440,52841,36603,11,10443,34810,7577,1.023438,2.016370,1.396741,0.860042,0.595752,true,true
merged_k_r12_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,12,16,0,64,64,4096,4096,748,3348,0.182617,25802,1.000000,4,0,1,3,0.000000,0.250000,0.750000,0.000000,0.040039,0.959961,4096,3932,748,0.040039,0.817383,61440,59155,20521,11,11796,39320,8028,1.023438,5.105731,1.771189,0.962809,0.334001,true,true
merged_k_r12_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,12,16,1,64,64,4096,4096,697,3399,0.170166,17399,1.000000,4,0,1,3,0.000000,0.250000,0.750000,0.000000,0.502441,0.497559,4096,2038,697,0.502441,0.829834,61440,32639,19960,11,6114,20380,6134,1.023438,2.946822,1.802095,0.531234,0.324870,true,true
merged_k_r12_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,12,16,2,64,64,4096,4096,511,3585,0.124756,10907,1.000000,4,0,1,3,0.000000,0.250000,0.750000,0.000000,0.534668,0.465332,4096,1906,511,0.534668,0.875244,61440,30791,17914,11,5718,19060,6002,1.023438,3.341037,1.943793,0.501156,0.291569,true,true
merged_k_r12_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,12,16,3,64,64,4096,4096,609,3487,0.148682,18908,1.000000,4,0,1,3,0.000000,0.250000,0.750000,0.000000,0.487793,0.512207,4096,2098,609,0.487793,0.851318,61440,33479,18992,11,6294,20980,6194,1.023438,3.283543,1.862691,0.544906,0.309115,true,true
merged_k_r12_mk16_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,12,16,4,64,64,4096,4096,1166,2930,0.284668,18837,1.000000,4,0,1,3,0.000000,0.250000,0.750000,0.000000,0.150146,0.849854,4096,3481,1166,0.150146,0.715332,61440,52841,25119,11,10443,34810,7577,1.023438,3.351579,1.593239,0.860042,0.408838,true,true
merged_k_r13_mk16_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,13,16,0,64,64,4096,4096,2383,1713,0.581787,25802,1.000000,4,0,1,3,0.000000,0.250000,0.750000,0.000000,0.040039,0.959961,4096,3932,2383,0.040039,0.418213,61440,59155,38506,11,11796,39320,8028,1.023438,2.117519,1.378365,0.962809,0.626725,true,true
merged_k_r13_mk16_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,13,16,1,64,64,4096,4096,612,3484,0.149414,17399,1.000000,4,0,1,3,0.000000,0.250000,0.750000,0.000000,0.502441,0.497559,4096,2038,612,0.502441,0.850586,61440,32639,19025,11,6114,20380,6134,1.023438,3.191766,1.860454,0.531234,0.309652,true,true
merged_k_r13_mk16_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,13,16,2,64,64,4096,4096,1018,3078,0.248535,10907,1.000000,4,0,1,3,0.000000,0.250000,0.750000,0.000000,0.534668,0.465332,4096,1906,1018,0.534668,0.751465,61440,30791,23491,11,5718,19060,6002,1.023438,2.155327,1.644337,0.501156,0.382340,true,true
merged_k_r13_mk16_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,13,16,3,64,64,4096,4096,976,3120,0.238281,18908,1.000000,4,0,1,3,0.000000,0.250000,0.750000,0.000000,0.487793,0.512207,4096,2098,976,0.487793,0.761719,61440,33479,23029,11,6294,20980,6194,1.023438,2.414467,1.660825,0.544906,0.374821,true,true
